filename,class,xmin,ymin,xmax,ymax
1624.tif,4,0,126,44.94,206
1624.tif,4,121.64,209,201.64,256
1625.tif,4,194.71,202.5,256,256
1625.tif,2,124.57,135.46,204.57,215.47
1626.tif,4,0,115.6,57.82,195.6
1626.tif,2,0,23.74,59.06,103.74
1626.tif,2,93.89,0,173.89,52.84
1626.tif,1,53.54,168.98,133.54,248.98
1626.tif,1,141.06,197.53,221.06,256
1627.tif,4,192.28,0,256,66.99
1627.tif,4,168.99,3.93,248.99,83.93
1627.tif,4,125.89,0,205.89,79.7
1628.tif,4,0,0,73.64,44.1
1628.tif,4,79.04,0,159.04,69.5
1628.tif,4,0,80.1,64.74,160.1
1628.tif,4,137.85,0,217.85,46.34
1629.tif,1,150.85,202.3,230.85,256
1629.tif,1,205.41,79.93,256,159.93
1630.tif,2,138.79,79.28,218.79,159.28
1631.tif,1,140.44,76.98,220.44,156.98
1632.tif,2,0,161.56,60.65,241.56
1633.tif,4,101.66,190.67,181.66,256
1633.tif,4,0,56.18,51.82,136.19
1633.tif,4,5.73,213.03,85.73,256
1633.tif,4,136.11,143.18,216.11,223.19
1633.tif,4,211.53,44.59,256,124.6
1634.tif,2,203.73,113.6,256,193.6
1634.tif,2,55.07,126.55,135.07,206.55
1634.tif,2,47.63,181.39,127.63,256
1634.tif,2,15.72,135.92,95.72,215.92
1634.tif,1,110.32,160.32,190.32,240.32
1634.tif,1,126.92,59.82,206.93,139.82
1634.tif,1,73.62,85.52,153.62,165.52
1635.tif,4,21.53,210,101.53,256
1635.tif,2,129.93,125.54,209.93,205.54
1636.tif,2,148.64,68.46,228.64,148.46
1636.tif,2,211.83,78.28,256,158.29
1637.tif,2,101.51,47.11,181.51,127.12
1637.tif,2,125.41,89.31,205.41,169.31
1638.tif,2,0,167.65,67.02,247.65
1639.tif,4,12.84,187.9,92.84,256
1639.tif,4,164.54,212.1,244.54,256
1640.tif,1,205.4,106.94,256,186.94
1641.tif,1,123.59,91.46,203.59,171.46
1641.tif,1,74.75,128.09,154.75,208.09
1642.tif,2,13.12,68.78,93.12,148.78
1643.tif,4,148.78,97.95,228.78,177.95
1643.tif,4,38.3,143.26,118.3,223.26
1643.tif,2,107.2,0,187.2,40.78
1643.tif,1,164.77,197.18,244.77,256
1643.tif,1,106.23,213.7,186.24,256
1644.tif,4,37,141.2,117,221.2
1645.tif,3,87.02,136.81,167.02,216.81
1645.tif,3,166.86,151.99,246.86,231.99
1645.tif,3,39.48,167.38,119.48,247.38
1645.tif,1,140.06,207.69,220.06,256
1645.tif,1,137.16,173.19,217.16,253.19
1646.tif,4,209.5,150,256,230
1647.tif,1,18.06,182.28,98.06,256
1648.tif,4,17.12,67.45,97.12,147.45
1648.tif,4,21.88,203.44,101.88,256
1649.tif,1,81.79,215.08,161.79,256
1650.tif,1,102.55,149.47,182.55,229.47
1650.tif,1,85.08,100.26,165.08,180.26
1651.tif,4,144.59,170.1,224.59,250.1
1651.tif,4,53.57,207.68,133.57,256
1652.tif,2,81.01,202.09,161.02,256
1653.tif,4,136.27,22.81,216.27,102.81
1653.tif,1,130.83,161.26,210.83,241.26
1653.tif,1,118.17,206.85,198.17,256
1654.tif,4,0,113.25,59.48,193.25
1654.tif,3,193.76,159.95,256,239.95
1654.tif,1,112.88,183.05,192.88,256
1654.tif,1,85.86,149.48,165.86,229.48
1654.tif,1,0,174.95,72.51,254.95
1655.tif,1,0,4.67,42.09,84.66
1656.tif,2,161.51,90.77,241.51,170.77
1656.tif,2,90.59,91.56,170.59,171.56
1657.tif,2,0,53.6,76.33,133.6
1658.tif,1,105.32,0,185.32,50.62
1659.tif,4,214.64,0,256,70.2
1660.tif,4,86.24,21.8,166.24,101.8
1660.tif,4,90.84,0,170.84,62.8
1660.tif,4,22.14,33.1,102.14,113.1
1660.tif,4,118.54,55.5,198.54,135.5
1660.tif,4,169.54,11.6,249.54,91.6
1660.tif,3,0,65.96,61.21,145.96
1660.tif,3,4.48,121.5,84.48,201.5
1661.tif,4,210.15,58.58,256,138.58
1661.tif,4,156.77,10.16,236.77,90.16
1662.tif,4,144.71,0,224.71,50.44
1662.tif,4,96.92,0,176.92,68.44
1662.tif,4,41.05,37.47,121.05,117.47
1663.tif,4,180.87,39.66,256,119.67
1663.tif,1,0,72.85,52.5,152.85
1663.tif,1,212.62,2.36,256,82.36
1663.tif,1,92.51,47.84,172.51,127.85
1664.tif,2,0,99.04,54.39,179.04
1664.tif,1,20.82,0,100.82,57.34
1664.tif,1,83.49,0,163.49,76.31
1665.tif,3,88.14,32.57,168.14,112.57
1665.tif,3,9.43,166.71,89.43,246.71
1666.tif,1,124.56,0,204.56,67.89
1667.tif,4,124.6,200.27,204.6,256
1667.tif,4,61.1,101.32,141.1,181.32
1667.tif,4,111.37,51.05,191.36,131.05
1668.tif,4,205.91,12,256,92
1669.tif,1,140.77,170.22,220.77,250.22
1669.tif,1,0,208.32,63.07,256
1670.tif,1,0,143.24,75.89,223.23
1671.tif,2,197.63,0,256,64.19
1672.tif,2,0,2.15,72.5,82.15
1672.tif,2,34.97,95.46,114.97,175.46
1673.tif,4,82.11,26.74,162.11,106.74
1674.tif,4,0,114.31,46.63,194.31
1675.tif,4,127.87,53.34,207.87,133.34
1675.tif,1,44.08,212.24,124.08,256
1676.tif,4,0,0,48.08,66.3
1676.tif,2,0,54.58,58.01,134.58
1677.tif,4,14.64,84.5,94.64,164.5
1678.tif,4,121.01,0,201.01,51.9
1678.tif,1,134.77,83.03,214.77,163.03
1678.tif,1,83.44,77.21,163.44,157.21
1679.tif,4,15.94,173.51,95.94,253.51
1680.tif,2,119.29,70.96,199.29,150.96
1680.tif,2,68.3,48.34,148.3,128.34
1681.tif,4,122.56,197.69,202.56,256
1681.tif,1,135.59,51.83,215.59,131.83
1681.tif,1,0,112.66,50.49,192.66
1681.tif,1,61.11,148.66,141.11,228.66
1682.tif,4,138.47,23.24,218.47,103.24
1682.tif,4,201.44,146,256,226
1683.tif,4,67.94,175.7,147.94,255.7
1683.tif,4,187.73,32.93,256,112.94
1683.tif,1,200.77,123.56,256,203.56
1683.tif,1,49.93,0,129.93,57.07
1684.tif,4,0,199.9,71.94,256
1684.tif,2,59.59,0,139.6,71.97
1684.tif,2,31.04,56.52,111.04,136.52
1685.tif,4,156.23,173.11,236.23,253.11
1686.tif,4,125.77,61.45,205.77,141.45
1686.tif,1,174.63,214.53,254.63,256
1687.tif,1,11.86,81.45,91.86,161.45
1688.tif,4,44.03,85.18,124.03,165.18
1688.tif,2,68.41,42.06,148.41,122.06
1689.tif,4,17.06,134.64,97.06,214.64
1689.tif,4,0,97.07,48.38,177.06
1690.tif,2,201.74,204.07,256,256
1690.tif,1,131.89,153.8,211.89,233.8
1690.tif,1,12.83,168.09,92.83,248.09
1691.tif,2,9.36,132.11,89.36,212.11
1692.tif,2,47.57,111.47,127.57,191.47
1693.tif,2,0,0,78.13,71.47
1694.tif,4,76.56,0,156.56,73.58
1695.tif,4,0.99,53.36,80.99,133.36
1695.tif,4,8.43,111.08,88.43,191.08
1695.tif,3,114.57,192.4,194.57,256
1696.tif,4,179.75,0,256,59.22
1697.tif,4,131.78,200.4,211.79,256
1697.tif,1,213.28,163.36,256,243.36
1697.tif,1,211.69,208.34,256,256
1698.tif,3,27.13,170.77,107.13,250.77
1698.tif,3,82.69,140.08,162.69,220.08
1699.tif,4,99.62,135.43,179.62,215.43
1699.tif,4,0,53.94,44.16,133.94
1699.tif,4,0,4.2,65.85,84.2
1700.tif,4,137.84,148.25,217.84,228.25
1701.tif,4,78.69,192.7,158.69,256
1701.tif,4,127.91,100.1,207.91,180.1
1702.tif,4,173.71,26.54,253.71,106.54
1703.tif,4,185.53,58.94,256,138.94
1704.tif,4,188.88,185.94,256,256
1705.tif,4,86.69,201.81,166.69,256
1706.tif,4,0,167.42,59.91,247.42
1706.tif,4,173.59,185.94,253.59,256
1707.tif,4,21.9,131.02,101.9,211.02
1707.tif,1,105.51,77.05,185.51,157.05
1707.tif,1,172.18,73.34,252.18,153.34
1708.tif,4,114.09,0,194.09,78.73
1709.tif,4,157.01,0,237.01,50.8
1709.tif,4,148.02,124.26,228.02,204.26
1710.tif,4,0,23.19,46.1,103.19
1711.tif,4,0,202.7,52.63,256
1712.tif,1,74.46,0,154.46,59.39
1713.tif,4,168.83,5.96,248.83,85.96
1714.tif,2,0,38.77,44.81,118.77
1715.tif,4,197.66,208.35,256,256
1716.tif,1,213.12,173.95,256,253.95
1717.tif,1,30.67,172.89,110.67,252.89
1718.tif,3,47.72,166.54,127.72,246.54
1719.tif,1,0,136.91,44.35,216.91
1720.tif,1,0,119.8,69.8,199.8
1721.tif,1,0,51.95,71.21,131.96
1722.tif,4,130.61,53.92,210.61,133.92
1722.tif,4,73.82,67.73,153.82,147.73
1722.tif,4,42.62,207.9,122.62,256
1722.tif,4,99.91,124,179.91,204
1723.tif,4,0,114.8,75.33,194.8
1723.tif,4,0,49.32,56.41,129.32
1724.tif,1,161.88,155.72,241.88,235.72
1725.tif,4,0,19.02,47.06,99.02
1725.tif,4,171.31,10.56,251.32,90.56
1726.tif,1,77.77,0,157.77,48.22
1727.tif,1,0,0,47.29,56.69
1728.tif,3,193.78,158.15,256,238.15
1729.tif,3,142.93,202.33,222.93,256
1730.tif,4,5.48,143.63,85.48,223.63
1730.tif,4,190.15,190.2,256,256
1730.tif,4,76.91,47.33,156.91,127.33
1731.tif,3,164.17,121.41,244.17,201.41
1732.tif,3,35.16,162.68,115.17,242.69
1733.tif,4,0,0,62.77,54.92
1733.tif,4,201.97,161.63,256,241.63
1734.tif,4,0,134.11,77.3,214.11
1734.tif,4,30.11,194.96,110.11,256
1735.tif,1,150.13,214.3,230.13,256
1736.tif,4,20.53,37.86,100.53,117.86
1736.tif,4,54.77,92.14,134.77,172.14
1736.tif,4,0,105.53,48.73,185.53
1736.tif,4,0,159.53,55.41,239.53
1736.tif,4,68.36,127.36,148.36,207.36
1737.tif,1,60.24,44.96,140.24,124.96
1738.tif,3,63.45,79.26,143.45,159.26
1739.tif,3,0,189.55,43.08,256
1740.tif,4,168.08,121.22,248.08,201.22
1740.tif,4,199.72,139.24,256,219.23
1740.tif,4,93.02,170.83,173.02,250.83
1740.tif,3,93.39,43.69,173.39,123.69
1741.tif,4,3.82,124.34,83.82,204.34
1741.tif,3,61.08,29.34,141.08,109.34
1742.tif,4,0,161.91,75.28,241.9
1742.tif,1,47.81,173.69,127.81,253.69
1742.tif,1,162.38,171,242.38,251
1743.tif,3,137.66,150.76,217.66,230.77
1743.tif,3,17.78,115.76,97.78,195.77
1743.tif,3,184.31,38.04,256,118.04
1743.tif,1,24.19,163.31,104.19,243.31
1743.tif,1,54.19,52.55,134.19,132.55
1744.tif,3,112.35,96.93,192.35,176.93
1744.tif,3,9.35,111.99,89.35,191.99
1744.tif,3,41.24,142.88,121.24,222.88
1744.tif,3,51.94,103.65,131.94,183.66
1744.tif,3,94.33,71.4,174.34,151.4
1745.tif,4,61.96,88.71,141.96,168.71
1745.tif,4,210.64,147.12,256,227.12
1746.tif,2,189.2,153.24,256,233.24
1747.tif,2,184.59,162.6,256,242.6
1747.tif,2,87.74,126.02,167.74,206.02
1747.tif,2,9.25,56.83,89.26,136.83
1748.tif,1,153.86,206.84,233.86,256
1749.tif,4,12.02,138.71,92.02,218.71
1749.tif,1,0,214.78,71.8,256
1750.tif,2,175.09,130.62,255.09,210.62
1751.tif,4,163.53,136.68,243.53,216.68
1752.tif,4,141.34,45.25,221.34,125.25
1752.tif,4,65.21,23.52,145.22,103.52
1752.tif,4,28.15,107.09,108.15,187.1
1753.tif,2,85.59,82.02,165.59,162.02
1754.tif,4,101.78,18.34,181.78,98.34
1755.tif,3,99.25,191.91,179.25,256
1755.tif,3,115.13,59.08,195.13,139.08
1756.tif,3,176.86,0,256,53.36
1757.tif,4,209.91,0,256,50.18
1758.tif,1,188.86,105.65,256,185.65
1758.tif,1,213.73,81.31,256,161.31
1759.tif,4,162.39,17.16,242.39,97.16
1759.tif,4,11.17,89.78,91.17,169.78
1759.tif,4,19.64,166.51,99.64,246.51
1759.tif,4,67.8,118.35,147.8,198.35
1759.tif,4,0,121,56.25,201
1760.tif,1,141.95,6.39,221.95,86.39
1760.tif,1,141.95,60.61,221.95,140.61
1760.tif,1,186.99,114.03,256,194.03
1761.tif,1,72.11,199.86,152.11,256
1761.tif,1,123.95,147.47,203.95,227.47
1761.tif,1,70.92,166.18,150.92,246.18
1761.tif,1,113.92,187.69,193.92,256
1761.tif,1,27.29,166.82,107.29,246.82
1762.tif,1,177.58,0,256,47.9
1762.tif,1,106.98,113.18,186.98,193.18
1763.tif,3,189.12,30.31,256,110.31
1764.tif,4,197.09,0,256,64.78
1764.tif,2,146.95,47.71,226.96,127.71
1765.tif,4,200.19,156.1,256,236.1
1766.tif,4,0,205.8,71.19,256
1766.tif,4,178.02,149.34,256,229.34
1766.tif,4,0,143.1,75.19,223.1
1766.tif,4,89.29,154.15,169.29,234.15
1767.tif,4,61.54,193.95,141.54,256
1767.tif,1,156.12,145.46,236.12,225.46
1768.tif,4,34.07,85.79,114.07,165.79
1769.tif,2,186.98,146.31,256,226.31
1770.tif,4,18.21,11.67,98.21,91.67
1771.tif,2,144.53,0,224.53,56.91
1772.tif,2,91.4,50.86,171.4,130.86
1773.tif,4,199.01,37.85,256,117.85
1774.tif,4,16.9,25.05,96.9,105.05
1775.tif,4,168.42,11.88,248.42,91.88
1775.tif,1,81.97,131.2,161.97,211.2
1776.tif,4,53.5,20.97,133.5,100.97
1776.tif,4,0,0,70.77,61.6
1777.tif,1,97.85,44.22,177.85,124.23
1778.tif,3,175.55,74.56,255.55,154.56
1778.tif,3,206.97,0,256,70.51
1779.tif,2,151.01,20.89,231.01,100.89
1780.tif,4,190.05,13.66,256,93.66
1781.tif,4,135.77,0,215.77,58.77
1782.tif,4,14.18,0,94.18,70.41
1783.tif,4,0,7.34,49.43,87.34
1783.tif,3,82.14,61.85,162.14,141.85
1784.tif,1,80.62,0,160.63,53.18
1785.tif,4,52.05,2.73,132.05,82.73
1785.tif,4,88.39,70.6,168.39,150.6
1785.tif,4,0,13.96,62.26,93.96
1786.tif,4,91.46,9.04,171.46,89.04
1786.tif,4,0,80.64,57.85,160.64
1787.tif,4,162.64,0,242.64,51.77
1787.tif,4,66.09,15.26,146.09,95.26
1788.tif,4,20.03,46.4,100.03,126.4
1789.tif,4,124.02,175.55,204.02,255.55
1790.tif,4,0,189.44,52.49,256
1791.tif,2,165.07,144.32,245.07,224.32
1791.tif,2,116.68,108.79,196.68,188.79
1792.tif,4,0,176.43,40.33,256
1792.tif,4,3.33,196.63,83.33,256
1793.tif,3,6.71,182.58,86.71,256
1794.tif,4,173.21,154.02,253.21,234.02
1795.tif,1,113.68,88.94,193.68,168.94
1796.tif,4,164.06,171.93,244.06,251.94
1796.tif,4,21.13,132.22,101.13,212.22
1797.tif,4,214.14,125.98,256,205.98
1798.tif,4,0,99.54,49.88,179.54
1798.tif,4,43.84,169.48,123.85,249.48
1798.tif,4,48.44,171.18,128.45,251.18
1798.tif,4,10.94,131.28,90.95,211.28
1799.tif,2,153.87,204.12,233.87,256
1800.tif,4,100.35,140.88,180.35,220.88
1801.tif,1,123.35,143.07,203.35,223.07
1802.tif,4,71.29,99.13,151.29,179.13
1802.tif,4,173.06,209.79,253.06,256
1802.tif,4,123.91,59.03,203.91,139.03
1802.tif,4,80.86,183.78,160.86,256
1802.tif,1,85.27,0,165.27,64.45
1802.tif,1,78.67,31.68,158.67,111.68
1803.tif,4,0,194.52,46.72,256
1804.tif,4,213.23,7.18,256,87.18
1804.tif,4,34.61,44.83,114.61,124.83
1804.tif,4,95.83,5.99,175.83,85.99
1804.tif,4,0,34.16,65.08,114.16
1804.tif,4,166.92,0,246.91,60.4
1805.tif,4,205.48,61.49,256,141.49
1806.tif,4,193.83,0,256,52.33
1806.tif,4,181.73,1.23,256,81.23
1806.tif,4,126.03,25.03,206.03,105.03
1806.tif,4,145.73,41.83,225.73,121.83
1807.tif,4,0,0,73.63,68.23
1808.tif,3,149.65,188.79,229.65,256
1808.tif,3,210.47,0,256,56.33
1809.tif,3,50.76,137.77,130.76,217.78
1810.tif,4,86.96,121.77,166.96,201.77
1811.tif,4,123.38,0,203.38,69.73
1812.tif,1,202.51,11.94,256,91.94
1813.tif,2,23.84,2.22,103.84,82.22
1814.tif,4,84.19,90.19,164.2,170.2
1815.tif,1,156.85,208.68,236.85,256
1815.tif,1,0,51.18,63.57,131.18
1816.tif,4,0,203.78,77.12,256
1816.tif,4,30.7,60.45,110.7,140.45
1817.tif,4,154.27,91.72,234.27,171.72
1817.tif,4,75.04,97.64,155.04,177.64
1818.tif,4,122.94,6.18,202.94,86.18
1818.tif,4,143.76,0,223.76,55.43
1819.tif,4,0,0,72.74,45.18
1819.tif,4,0,74.12,59.46,154.12
1819.tif,4,24.64,0,104.64,62.28
1819.tif,4,22.04,129.69,102.04,209.69
1820.tif,3,144.91,0,224.91,70.66
1821.tif,3,74.94,119.45,154.94,199.45
1821.tif,3,2.01,180.58,82.01,256
1822.tif,4,86.37,0,166.37,52.47
1823.tif,4,0,28.82,45.8,108.82
1824.tif,1,198.79,118.42,256,198.42
1824.tif,1,198.85,38.17,256,118.17
1824.tif,1,154.16,98.11,234.16,178.11
1825.tif,4,29.77,0,109.77,53
1825.tif,1,0,0,44.35,57.87
1825.tif,1,0,18.77,74.45,98.77
1825.tif,1,0,63.47,66.75,143.47
1826.tif,4,0,0,68.24,75.14
1827.tif,2,141.76,77.49,221.76,157.49
1827.tif,2,190.28,84.06,256,164.06
1828.tif,4,0,27.63,45.08,107.63
1829.tif,4,71.27,110.14,151.27,190.14
1830.tif,1,54.3,155.68,134.3,235.68
1831.tif,1,167.73,167.25,247.73,247.25
1832.tif,1,135.5,179.68,215.5,256
1832.tif,1,90.13,61.4,170.13,141.4
1832.tif,1,72.23,185.05,152.23,256
1833.tif,4,118.27,214.52,198.27,256
1834.tif,4,180.74,214.61,256,256
1835.tif,2,46.34,145.81,126.34,225.81
1835.tif,2,0,111.21,63.74,191.21
1836.tif,2,170.98,214.91,250.98,256
1837.tif,2,1.22,67.41,81.22,147.42
1838.tif,2,0,152.99,70.54,232.99
1839.tif,4,0.67,199.39,80.67,256
1840.tif,4,89.49,213.5,169.49,256
1841.tif,2,204.92,157.5,256,237.5
1842.tif,1,31.07,150.77,111.07,230.77
1843.tif,4,0,209.45,51.67,256
1843.tif,1,133.31,171.28,213.3,251.27
1844.tif,3,120.7,125.43,200.7,205.43
1844.tif,1,69.2,163.53,149.2,243.53
1845.tif,3,5.68,159.77,85.68,239.77
1846.tif,1,187.68,173.42,256,253.42
1847.tif,1,0,174.62,77.25,254.62
1847.tif,1,0,204.77,46.55,256
1848.tif,4,203.97,148.18,256,228.18
1848.tif,4,203.17,56.05,256,136.05
1849.tif,4,19.34,126.77,99.34,206.77
1849.tif,4,75.52,60.53,155.52,140.53
1849.tif,4,134.9,124.41,214.9,204.41
1849.tif,4,55.49,190.21,135.49,256
1850.tif,4,64.44,174.68,144.44,254.68
1850.tif,4,77.81,95.3,157.81,175.3
1850.tif,4,23.68,174.18,103.68,254.18
1850.tif,4,0,118.59,65.15,198.6
1851.tif,4,0,135.66,54.68,215.66
1852.tif,4,188.24,190.43,256,256
1853.tif,1,144.74,190.52,224.74,256
1853.tif,1,108.23,156.17,188.23,236.17
1854.tif,1,65.53,186.35,145.54,256
1854.tif,1,107.24,125.22,187.24,205.22
1855.tif,4,178.63,58.05,256,138.05
1855.tif,2,183.99,0,256,70.19
1855.tif,1,122.63,6.45,202.62,86.45
1856.tif,4,0,53.55,59.77,133.54
1856.tif,2,0,0,63.79,55.49
1856.tif,2,0,66.89,50.29,146.89
1856.tif,1,0,93.05,46.33,173.05
1857.tif,4,79.51,184.34,159.51,256
1858.tif,1,142.86,30.42,222.86,110.42
1859.tif,4,32,0,112,69.17
1859.tif,4,45.37,6.32,125.37,86.32
1859.tif,4,99.85,10.49,179.85,90.49
1860.tif,2,140.64,13.21,220.64,93.21
1861.tif,4,5.55,21.86,85.55,101.86
1861.tif,4,29.35,0,109.35,51.02
1862.tif,4,124.23,18.87,204.23,98.87
1863.tif,4,152.97,37.65,232.98,117.65
1863.tif,3,111.55,36.91,191.55,116.91
1863.tif,1,194.64,0,256,44.75
1864.tif,3,0,179.33,78.23,256
1864.tif,2,148.97,0,228.97,44.6
1864.tif,2,0,0,72.04,64.65
1865.tif,2,60.44,0,140.44,58.39
1866.tif,4,160.29,161.08,240.29,241.08
1867.tif,4,204.7,92.46,256,172.46
1867.tif,4,189.7,0,256,46.66
1867.tif,2,194.9,34.56,256,114.56
1868.tif,4,2.6,47.66,82.61,127.66
1868.tif,4,8.31,0,88.31,72.56
1868.tif,4,0,131.76,50.2,211.76
1868.tif,4,59.57,0,139.57,44.25
1869.tif,4,122.36,57.15,202.37,137.15
1869.tif,4,193.52,177.45,256,256
1869.tif,4,2.83,43.08,82.84,123.08
1869.tif,4,102.57,87.09,182.57,167.09
1869.tif,4,157.71,120.9,237.72,200.91
1870.tif,4,19.94,49.05,99.95,129.05
1870.tif,4,0,105.29,58.27,185.29
1871.tif,4,0,94.54,41.08,174.54
1872.tif,2,207.31,128.81,256,208.81
1872.tif,2,117.25,135.4,197.25,215.4
1873.tif,1,51.46,70.77,131.46,150.77
1874.tif,3,199.19,0,256,58.09
1875.tif,4,165.13,25.29,245.13,105.29
1875.tif,3,20.59,17.27,100.59,97.27
1876.tif,4,178.7,117.85,256,197.85
1877.tif,4,86.13,0,166.13,74.68
1877.tif,4,0,112.45,42.1,192.45
1877.tif,1,17.54,100.2,97.54,180.2
1878.tif,2,213.38,0,256,71.46
1878.tif,2,168.49,9.91,248.49,89.91
1879.tif,1,213.64,204,256,256
1879.tif,1,44.6,96.35,124.6,176.35
1879.tif,1,0,101.67,65.3,181.67
1879.tif,1,68.34,73.06,148.34,153.06
1880.tif,1,25.28,152.11,105.28,232.11
1881.tif,1,24.27,21.52,104.27,101.52
1882.tif,4,191.97,16.55,256,96.55
1882.tif,4,182.07,0,256,57.05
1882.tif,1,14.3,15.7,94.3,95.69
1883.tif,4,0,1.35,75.77,81.35
1883.tif,4,57.67,0,137.67,61.45
1883.tif,4,68.57,0,148.57,56.95
1883.tif,4,45.77,129.85,125.77,209.85
1883.tif,4,125.17,77.05,205.17,157.05
1883.tif,1,0,100.39,41.59,180.39
1884.tif,3,40.5,30.43,120.5,110.43
1884.tif,3,17.4,0,97.4,40.83
1884.tif,2,33.2,66.03,113.2,146.03
1884.tif,1,180.32,102.65,256,182.65
1885.tif,4,65.03,90.52,145.03,170.52
1885.tif,4,0,78.32,40.42,158.32
1885.tif,2,23.23,21.42,103.23,101.42
1885.tif,2,94.43,6.62,174.43,86.62
1886.tif,4,197.59,0,256,75.17
1887.tif,3,72.98,0,152.98,44.57
1887.tif,3,11.69,0,91.68,52.87
1887.tif,3,46.78,2.87,126.78,82.87
1887.tif,1,110.89,0,190.88,72.97
1888.tif,1,39.72,0,119.72,40.63
1889.tif,4,108.71,4.88,188.71,84.88
1890.tif,4,39.99,0,119.99,45.98
1890.tif,4,160.33,79.98,240.33,159.98
1891.tif,4,200.82,57.84,256,137.84
1891.tif,4,209.34,0,256,58.93
1892.tif,1,191.51,82.81,256,162.81
1892.tif,1,195.93,5.55,256,85.55
1893.tif,1,89.73,0,169.73,65.05
1893.tif,1,0,29.55,72.83,109.55
1893.tif,1,11.45,91.18,91.45,171.18
1893.tif,1,34.84,0.85,114.84,80.85
1894.tif,1,189.14,0,256,77.4
1895.tif,1,0,0,59.44,66.23
1896.tif,4,146.83,163.07,226.83,243.07
1896.tif,4,186.33,136.37,256,216.37
1897.tif,4,0,193.87,65.73,256
1897.tif,4,0,186.27,41.63,256
1897.tif,4,0,165.67,74.33,245.67
1898.tif,3,21.07,209.33,101.07,256
1899.tif,3,9.47,194.92,89.47,256
1900.tif,1,157.79,212.26,237.79,256
1901.tif,4,107.57,173.61,187.57,253.61
1902.tif,2,99.07,183.31,179.07,256
1902.tif,2,92.12,151.03,172.12,231.03
1902.tif,2,154.65,125.71,234.65,205.71
1903.tif,1,172.39,188.91,252.39,256
1903.tif,1,157.11,90.05,237.11,170.05
1904.tif,2,31.71,173.53,111.71,253.53
1904.tif,1,11.07,124.49,91.07,204.49
1905.tif,4,176.31,215.32,256,256
1905.tif,2,156.13,151.77,236.13,231.77
1906.tif,4,0,98.72,56.61,178.72
1907.tif,4,45.16,103.5,125.16,183.5
1908.tif,4,90.93,192.17,170.93,256
1908.tif,4,66.83,140.37,146.83,220.37
1908.tif,4,175.73,162.57,255.73,242.57
1908.tif,2,154.9,188.29,234.9,256
1908.tif,2,49.79,135.95,129.79,215.95
1908.tif,2,71.51,101.49,151.51,181.49
1909.tif,2,52.93,149.91,132.93,229.91
1909.tif,2,3.54,157.93,83.54,237.93
1910.tif,4,107.41,204.88,187.41,256
1911.tif,2,145.66,128.64,225.66,208.64
1912.tif,4,156.84,79.81,236.84,159.81
1912.tif,4,138.54,33.79,218.54,113.79
1912.tif,2,43.49,184.28,123.49,256
1913.tif,4,67.79,39.81,147.79,119.81
1913.tif,4,0,0,55.9,51.49
1914.tif,1,207.11,115.81,256,195.81
1915.tif,4,73.68,132.48,153.68,212.48
1915.tif,1,123.43,102.7,203.43,182.7
1916.tif,4,130.52,11.42,210.52,91.42
1916.tif,4,19.66,148.89,99.66,228.89
1916.tif,4,78.3,128.58,158.3,208.58
1916.tif,1,9.82,93.04,89.82,173.04
1917.tif,4,173.53,9.77,253.53,89.77
1917.tif,4,153.33,41.07,233.33,121.07
1917.tif,4,126.23,0,206.23,66.77
1918.tif,4,74.03,75.77,154.03,155.77
1918.tif,4,9.03,105.67,89.03,185.67
1919.tif,4,117.93,0,197.93,50.36
1919.tif,4,41.93,51.87,121.93,131.87
1919.tif,3,79.5,106.03,159.5,186.03
1919.tif,2,152.03,66.15,232.04,146.15
1919.tif,2,171.03,86.55,251.04,166.55
1919.tif,2,84.78,35.6,164.78,115.6
1920.tif,3,0,8,69.17,88.01
1921.tif,4,133.88,0,213.88,59.63
1922.tif,3,27.44,90.46,107.44,170.46
1923.tif,4,180.01,55.23,256,135.23
1923.tif,4,186.91,111.23,256,191.24
1923.tif,4,156.01,0,236.01,78.53
1924.tif,4,0,0,58.11,71.03
1924.tif,4,101.11,82.94,181.11,162.94
1924.tif,1,16.81,105.64,96.81,185.64
1925.tif,4,107.39,55.36,187.39,135.36
1925.tif,2,0,64.26,40.59,144.26
1925.tif,1,16.79,20.46,96.79,100.46
1925.tif,1,59.79,6.56,139.79,86.56
1926.tif,4,208.94,59.96,256,139.96
1926.tif,4,168.33,125.16,248.33,205.16
1926.tif,4,147.47,0,227.47,69.48
1927.tif,4,42,85.81,122,165.81
1927.tif,4,78.37,32.88,158.37,112.88
1928.tif,1,0,120.72,54.31,200.72
1929.tif,4,170.28,208.29,250.28,256
1929.tif,4,7.9,18.61,87.9,98.61
1930.tif,2,107.92,0,187.92,65.22
1930.tif,2,131.12,19.62,211.12,99.62
1930.tif,1,151.11,76.37,231.11,156.37
1930.tif,1,192.45,87.3,256,167.3
1931.tif,2,0,0,59.1,76.34
1931.tif,2,18.26,0,98.26,72.63
1931.tif,1,0.55,47.24,80.55,127.24
1932.tif,1,182.81,0,256,76.93
1933.tif,1,8.86,0,88.86,75.75
1933.tif,1,0,0,40.04,73.09
1934.tif,4,195.6,83.18,256,163.18
1935.tif,4,116.01,0,196.01,72.82
1935.tif,1,0.64,38.84,80.64,118.84
1936.tif,1,0,26.87,40.79,106.87
1937.tif,2,146.41,49.93,226.41,129.93
1938.tif,2,54.25,29.58,134.25,109.58
